,title,genre
189,"['Special Circumstances', 'The Dependant', 'The Cleanser', 'Flipper', 'Lullaby', ""Maltby and Shire's Closer Than Ever"", 'Sands of Arena', '218: Behind the Wall of Silence', 'Lost in Avalon', 'Real Sociedad - Villarreal CF', 'Finches: Simp Song', 'Los Vigilantes del Ródano (The Watchers of the Rhône)', 'The Wild Within', 'Dark Divas Reloaded', 'El Verano que te Vimos', 'Dangerous Facebook', 'Curse of the Werehuahua', 'Witch One', ""The American Revolution: Remarkable Stories You've Never Heard Before"", 'Nelson Carrilho I am a black sculptor', 'Dark Seeker (The Silent Whispers)', 'El Derbi madrileño', '2040', 'Unknown from Emi: The Movie', 'True Colors of Life', ""There's No Other One"", ""Wrong Place, Wrong Time, Doesn't Matter to Us!"", 'Você nos queima', ""Fools' Day"", 'What Is Luv', 'Jattu Nikhattu', 'The Murder of Alexandria Stevens', 'Lactose and Tolerant', 'Tra le righe', 'Shifted', 'The Griot', 'Énisénis: Honour - Metoometoo', 'Beyond Mercy', 'Switzerland - Spain', 'Anubhuti', ""Aniya's Escape"", ""L'ultimo round"", 'Angel De Mi Vida', 'Iron man', 'Shacking Up', 'Witness Red Bullet', 'The Baka', 'Manchester United vs Arsenal', 'Kirby and the Disaster Transport', 'Priorities']","['Crime, Drama, Thriller', 'Thriller', 'Drama', 'Comedy, Musical', 'Drama', 'Musical', 'Animation, Action, Drama', 'Drama, Mystery', 'Drama', 'Music', 'Drama', 'Thriller', 'Action', 'Drama', 'Drama', 'Horror', 'Horror', 'Biography', 'Drama', 'Comedy', 'Drama', 'Comedy, Drama, Romance', 'Crime', 'Comedy', 'Drama', 'Biography', 'Horror, Thriller', 'Comedy', 'Comedy, Romance', 'Horror', 'Drama', 'Drama', 'Action, Drama, Fantasy', 'Drama', 'Drama', 'Action', 'Comedy', 'Comedy', 'Western', 'Horror', 'Adventure', 'Drama']"
190,"[""L'isola incantata"", 'Post_Mortem', 'Invasive', 'The Novel Movie', 'Fourwalls', 'Lost/Found', 'Bluebell', 'To the Bright Side', 'Aktuális Esztendö', 'Humerus', 'Lima 3.31', 'Crystal Clear', 'Cradled in Wake', 'Red Summer Massacre', 'Páihuái niándài', 'S4d3', 'Alma', 'Untitled Walking Distance Horror Project', 'Jeet', 'Den Ubeskrivelige Angsten', 'Imam Al-Muhaddithin Al-Bukhary', 'Pavilion', 'Pedralta', 'Concrete Jungle 2021', 'Questhaven', 'H20: Last November', 'El Cuidador del Bosque', 'Behind a Masquerade of Rhymes', 'Killer', 'Verde', 'Time Call', 'Spotify Billboard', 'The New Woman', 'Soprichastie', 'Viswamantha Prema', 'Conciencia Sucia (Dirty Conscience)', 'Osho', 'Pets: Top 10 Pets', 'Dear Ed', 'ReAdInG BeTwEeN ThE LiNeS', 'El secreto de Sarah Reyles', 'The Ultimate Riddle', 'Black Heart', 'The Rise and Decline of the American Presidency', 'Glitter Tang', 'Sin', 'Sri Paramanandayya Sishyula Katha', 'Hunger for Freedom', 'LegitGianni: The Movie', 'Charlie Charlie']","['Drama', 'Drama', 'Horror', 'Mystery, Thriller', 'Drama', 'Comedy, Horror, Thriller', 'Drama', 'Animation', 'Family', 'Horror, Mystery, Thriller', 'Action', 'Action', 'Drama', 'Horror', 'Drama', 'Romance', 'Drama, Horror, Thriller', 'Drama', 'Drama', 'History', 'Drama', 'Drama, Fantasy, Thriller', 'Drama', 'Drama', 'Sport', 'Thriller', 'Drama', 'Thriller', 'Comedy', 'Action, Comedy, Sci-Fi', 'Music', 'Drama', 'Drama', 'Drama', 'Action', 'Biography', 'Animation', 'Drama, Horror', 'Drama', 'Comedy', 'Action, Fantasy', 'Drama', 'Thriller', 'Drama', 'Drama', 'Drama, History, War', 'Comedy', 'Action']"
191,"['The Ruthless Realtor', 'A Poor Player', 'Design on Time', 'Small Town Bringdown', 'Bait Pro', 'Unshaken', 'Kaligaala', 'Jeanne Added - Both Sides', 'Cherubhead', 'Beilis affair', ""Riker's Town"", 'Ra?', 'The Quarry', '20 años y una noche', 'A Personal Pandemic', 'Restart', 'Can We Talk?', 'George Best - True Genius', 'The Golden Goose', 'Love is Thicker', 'Anna LOL', 'Attack of the Manga Marilyn', 'St Paddy', 'The Love Style', 'Jolghori - Story Never Dies', 'Before Breaker Wakes', 'Together', 'Escape Inutil', 'Shame//Less', 'The Tremont', 'Leicester City vs Chelsea', 'The Last Lost Footage (Akhri Film)', 'Stuttgart vs RB Leipzig', 'Madura Veera(Telugu)', 'Real Madrid - Internazionale Milano', 'Swans', 'Who Gets the Dog?', 'Montauk77', ""Monster's Valley"", 'Bangkok Brahmanandam', 'We As A Country', 'Mr. Helen Keller', ""Eddy's Fantasy"", 'Sham Love Series - Anthology 2', 'Beware the Horn', 'Ullasa', 'What Happened at the Veterans Home?', 'Roma vs Inter Milan', 'Fantaisies et chroniques', 'A Frozen Christmas Dance: Thank You Santa']","['Horror', 'Thriller', 'Reality-TV', 'Crime', 'Comedy', 'Drama', 'Drama', 'Music', 'Thriller', 'Drama', 'Animation', 'Drama', 'Drama', 'Musical', 'Drama', 'Drama', 'Drama', 'Sport', 'Animation, Family', 'Drama', 'Drama', 'Horror', 'Animation, Comedy, Family', 'Romance', 'Thriller', 'Thriller', 'Adventure', 'Drama, Mystery', 'Drama', 'Drama', 'Action', 'Thriller', 'Sport', 'Action, Drama', 'Drama', 'Drama', 'Animation', 'Comedy', 'Drama', 'Family', 'Comedy', 'Romance', 'Comedy', 'Thriller', 'Drama', 'Reality-TV', 'Fantasy, Musical', 'Animation']"
192,"['Máscaras', 'Jealousy (Truth or Dare - part II)', 'Feelings in the shadow', 'Wrong Decisions', 'The Scavenger: Confrontation', 'Jeolhaegodo', 'Arose Khiaban Fereshteh', 'Tell Me If It Hurts', 'Intermezzo', ""Lil' Santa's Book Club: A Little Book for Christmas Part 2"", ""Divya'Drushti"", ""Bing's Animal Stories"", 'Dead Hand', 'Label Me', 'Under His Control', 'Justo a Tiempo', 'The Good Teacher', 'Rock, Scissors, Paper', 'Cherry on Top', 'Stepping Into Power (SIP)', 'Gobe', 'The Breath', ""The Master's Servant"", '900 Guns', 'Kalavida', 'The Ex Files', 'I Am From Chosun', 'Animal Investigator', 'Burning In', 'Duke and Dami', 'A Pencil to the Jugular', 'Forever', ""Melchizedek's Men."", 'Code Name Raven', 'Red Flag', 'Night Swag Angel Candy', 'The Advocate', 'Jack: Cosmic X', 'Fishtales 4', 'Zugvögel', 'Nina', 'Redemption Room', 'Liverpool vs Newcastle United', 'Clout', 'Space-X', ""EJ Nonstop - I'm Sick of It - Live in Allentown"", 'Spud', 'Raiders of the Lost Clam to the Future', 'Different', ""I'm OK""]","['Mystery', 'Fantasy, Sci-Fi, Thriller', 'Romance', 'Drama, Thriller', 'Comedy, Drama, Horror', 'Drama', 'Comedy, Drama', 'Drama', 'Drama', 'Family', 'Thriller', 'Action', 'Comedy', 'Drama', 'Family', 'Drama', 'Comedy, Romance', 'Drama', 'Drama', 'Drama', 'Drama', 'Action, Thriller, War', 'Drama', 'Romance', 'Drama, Horror', 'Drama', 'Drama, Romance', 'Drama', 'Drama', 'Drama', 'Action', 'Drama', 'Drama', 'Thriller', 'Animation, Family', 'Drama, Comedy', 'Action', 'Horror', 'Horror', 'Comedy, Sci-Fi', 'Comedy', 'Comedy', 'Comedy', 'Crime, Drama', 'Drama']"
193,"['2nd Chances', 'Kaalapatthar', 'Roozi Roozegari Abadan', 'The Wiseguy', 'Life of Brian North', 'Mr Mixer', 'Road Trippin: The Movie', 'Yoda ka no kataomoi', 'Prosecutors', 'Skulldevil Lottery', 'Alternativo 2', 'My Future Wife', 'Doppelgang', 'Shattered Mirror Images', 'Dishkiyaoon', 'Dark Days of Heaven', 'Fan Base', 'Unwelcome Guests', 'Secret Systems and How they control us', 'Perda', 'Entangle', 'Life Jacket', ""King B.'s Hate... Love"", 'Made in Yamato', 'Just Remembering', 'Neve Shaanan', 'Elise Girard', 'Mikeisms', 'Monks of Babylon', 'Armaan', 'Top of the City', 'Mañana Es Hoy', 'Willow Road', 'Bia Mais Um', 'Ditari', 'Valley Fever', 'Dead South', 'The Only Son (Colorized Version)', 'Real Husbands of Hollywood', 'Enga Ooru Pookari', 'Seeta Aur Geeta', 'Rotten Fruit', 'Eerie Earfuls: Haunted Sounds of Halloween Night', 'College Life Graduation', ""Archie and Zooey's Cool Facts: Emperor Penguins"", 'Carabao Cup Semi-Final Manchester United vs Manchester City', 'Annthamma', 'American Fiesta', 'Nightlens', 'The Slam Book']","['Drama', 'Action', 'Drama', 'Comedy', 'Adventure', 'Music', 'Comedy', 'Romance', 'Crime, Drama', 'Drama', 'Comedy, Drama, Romance', 'Drama', 'Horror, Thriller', 'Drama', 'Drama, War', 'Horror', 'Horror', 'Sci-Fi', 'Drama', 'Drama', 'Drama', 'Drama', 'Romance', 'Drama', 'Sci-Fi', 'Comedy, Drama', 'Drama', 'Drama', 'Drama', 'Drama', 'Drama', 'Drama, Romance', 'Horror', 'Thriller', 'Sci-Fi', 'Drama', 'Drama', 'Drama', 'Crime', 'Horror', 'Comedy', 'Animation', 'Sport', 'Drama', 'Drama', 'Mystery, Sci-Fi', 'Romance']"
194,"['The Duct Tape Killers Revenge', 'Neolovismo', 'The Shadow of Pursuit', 'Syoss Fashion Show 2021', 'The Nutcracker - Roh, London 2021 (Ballet)', 'Dear Tutu: Operation T-Rex', 'Managing Stress', 'Borussia Mönchengladbach vs Borussia Dortmund', 'Ten Minutes', 'Eccentric', 'The Danger of Strangers', 'How the Gods Kill', 'Agyaatvaas', 'Marrying a Campbell', 'Johnny Ringo', 'The Creature of Sherwood lake', ""The Big Adventures of Lil' Slick"", 'Polski El Greco', 'Super Battle Junretsuger', 'Halloween: The Alternate Universe of Laurie Strode', 'O gemer', ""The Bruised Spring's Teens: The Movie?"", 'Iñigo', 'The Diary', 'Quarterblack: The Rise of the Black Quarterback', 'Zero Date', 'Vargmötet 2', 'Exodus 23:20', 'Butt Detective The Movie: The Case Of The Courageous Curry + Mystery Of The Ladybug Ruins', 'Bird Scouts: Butterflies', 'Midas', 'Tottenham Hotspur - Liverpool', 'Yûwaku tsuma monogatari: Nureta hitosashi yubi', ""d'ILLUSION: The Houdini Musical"", 'An Evening with Leonardo da Vinci', 'The Political Genius of FDR and LBJ', 'Carmilla: Rise of a Vampire', 'Who Called the Gods', 'House Concert 2021', 'Dead Expensive', 'Five Murmurations', 'The Big Lie', 'When Dragons Awake', 'Weightless', 'You Only Die Twice', 'Lyubov v zharkie nedeli', 'Kathal', 'Rajamartanda', 'Loved', 'Arundhati']","['Horror', 'Comedy', 'Thriller', 'Sport', 'Crime, Drama', 'Thriller', 'Thriller', 'Action, Thriller', 'Mystery', 'Comedy', 'Thriller', 'Horror', 'Animation', 'Drama', 'Comedy', 'Horror', 'Comedy', 'Drama', 'Drama', 'Sport', 'Comedy', 'Action, Drama', 'Crime, Drama, Western', 'Family', 'Action', 'Biography, Drama, Musical', 'Horror', 'Comedy, Drama, Fantasy', 'Music', 'Comedy', 'Drama', 'Action, Crime, Fantasy', 'Musical', 'Thriller', 'Comedy', 'Comedy', 'Action', 'Drama', 'Drama']"
195,"['Naanu Nan Jaanu', 'Daemonium', 'The Knock', 'Dead South', 'Presumed Dead', 'Broken Link', 'Onside', 'Gota', 'A Hundred Roses', 'Singapore Vignettes', ""Stagger Special Edition Director's Cut"", 'Tu Adhuri Varta Na Chhedo', 'Love Triangle', 'Panisokori (in the swirls)', ""What You Can't Promise"", 'Corona, Corona', 'Sami', 'Boundaries', 'Damned Graveyard', 'It Takes Two', ""God's Tired"", 'Tak nazyvaemaya lyubov. Krasnoe', 'Broken Vine', 'Z', 'The Forgotten', 'Tomato Soup in Skid Row', 'The Missing Honeymooner', 'Get Out Alive', 'Ifenkili', 'Ghost of a Chance', 'Athadevadu', 'Alone', ""A Lover's Secret"", 'Get the Irishman', 'Animal Dance Party 2', 'Hero vs Bully', 'Halt', 'Main Hoon Auto Wala', 'Amruthavahini', 'Rebellion', 'Burns House', 'Replacing You', 'Flying Squirrel Down', 'I Do Not Do Drugs', 'The First Story', 'Phase Q', 'Mooncat', 'Zero', 'Mourir la paix', 'Apollo Group Global LLC']","['Drama', 'Horror', 'Horror', 'Sci-Fi', 'Thriller', 'Drama', 'Game-Show, Sport', 'Drama', 'Drama', 'Drama', 'Crime', 'Drama', 'Drama', 'Drama, Horror, Romance', 'Comedy', 'Drama, Family, War', 'Drama, Comedy', 'Horror', 'Drama', 'Drama', 'Comedy, Drama, Romance', 'Drama', 'Horror', 'Mystery', 'Drama', 'Mystery', 'Musical', 'Comedy, Romance', 'Comedy', 'Action', 'Adventure', 'Romance', 'Drama', 'Animation, Family', 'Animation, Crime, Drama', 'Drama', 'Drama', 'Drama', 'Drama', 'Horror', 'Drama', 'Adventure', 'Drama', 'Drama, Sci-Fi, Thriller', 'Mystery', 'Comedy', 'Drama']"
196,"['In the End', 'Robot vs Monster', 'Manjra', 'Millennium Hope Hills', 'Unbroken Love', 'Yearning to Exhale', 'Ge dai ni hui jia', 'Qyzyl anar', 'Reinventing English', 'Achados Não Procurados', 'Orson Rehearsed', 'In the Morning of La Petite Mort', 'Rituæls', 'Met Opera: Cavalleria Rusticana & Pagliacci (Encore)', 'Killer Country', 'Aita Mari', 'The Road Trip', 'Till Sunset TV Series', ""Lil' Yogis: International Yoga Day"", 'The Restless Genius of Benjamin Franklin', 'Kill the Darling', 'Broken Intentions', 'Lost Mind', 'Romans in the Riviera', '13 Knives', 'Atletico Madrid vs Sevilla', 'Priti the dark shadow of society', 'Restless', 'Loving Relationship', 'Casino Hunter', 'Pandy', 'Modern Roomies', 'Nooma', 'Lying Still', 'The Eternal White', 'Bracelet', ""Lobachevsky's space"", 'Villarreal CF - FC Barcelona', 'The Book (El Libro)', 'Mystery & Mischief Case of Nomaj Scramble', 'Confessions - Crime Tales', 'Everton vs Arsenal', 'Nightmare Employee', 'Visarjan', 'Doctor Who the Reasoning: A New Era Audio Special: Night of the Headless Horror', 'Walk the Sky', 'A Frozen Christmas Dance: Party Like A Turkey', 'Si Talía fuera ciega', 'Leone', 'Kanta Tarer Bera']","['Drama', 'Action, Comedy', 'Drama', 'Drama', 'Drama, Romance', 'Drama, History, Mystery', 'Drama', 'Drama', 'Drama', 'Music', 'Drama', 'Music', 'Horror', 'Drama', 'Crime, Drama, Thriller', 'Family', 'Crime, Drama, Thriller', 'Drama', 'Horror', 'Comedy', 'Reality-TV', 'Family', 'Drama', 'Music', 'Thriller', 'Comedy', 'Sci-Fi', 'Action', 'Sci-Fi', 'Drama', 'Horror', 'Fantasy', 'Crime', 'Drama', 'Drama', 'Action, Fantasy', 'Action', 'Animation', 'Comedy', 'Drama, Romance', 'Drama']"
197,"['The Weight: We Came to Do This', 'The FA Cup Third Round Aston Villa vs Liverpool', 'Voices', 'La Familia De Mi Esposa', 'Summer in Hindsight', 'Square Root of Minus One', 'Bings Dierenverhalen', 'Die weiße Frau 7', 'Ek Ti', 'EL Lobo', 'Under the Carpet', 'Not Another Independent Film', 'Anywhere', 'Either or Neither', 'From Where There Is Nothing', 'Faltu Lolli', 'Jungle', 'Improbus', 'Inquisition', 'A Week of Winter', 'Guys Night', 'Mr. Sirso', 'The Supervisor', 'Agreste', ""Lil' Santa's Book Club: A Little Book for Christmas Part 1"", 'This Time Around', 'Stellar Reviews Life is Strange - Chapter 1', 'Sunset Rodeo', 'Outsiders - The faces of homelessness', 'They Are Watching', 'Chance at Love', 'Kilnadil', 'Fred & Nan Scam the Share-A-Dream Foundation', 'O Sequestro do Voo 375', 'The Immortal Weeaboo, and More', 'Alwarith', 'Dotknac obrazu', 'Family Plan', 'All in a Night', 'Lage Prema Najara', 'Heroes glitch', 'Khyonachar', 'Vikky', 'Exhibit #8', 'All Na Vibes', 'Solipsism Creed', 'Volviendo a Casa: Esperanza', 'Oglumun Türküsü', 'Compilations', ""Gas Money n'Dick""]","['Sport', 'Reality-TV', 'Horror, Thriller', 'Drama', 'Drama', 'Sci-Fi', 'Drama', 'Drama', 'Drama', 'Comedy', 'Drama', 'Drama', 'Comedy, Drama, Thriller', 'Romance', 'Thriller', 'Music', 'Comedy', 'Drama', 'Drama', 'Drama, Romance', 'Family', 'Comedy', 'Adventure', 'Thriller', 'Romance', 'Action', 'Comedy', 'Biography', 'Adventure', 'Action', 'Drama', 'Drama', 'Thriller', 'Romance', 'Music', 'Drama', 'Drama', 'Horror, Thriller', 'Drama', 'Comedy, Drama, Sci-Fi', 'Thriller', 'Drama', 'Drama', 'Comedy']"
198,"['Gizemli Anahtar', 'The Train Passed By', 'Crazed Isolation', 'Five Months to say Goodbye', 'Instant Love', 'Zero', 'Coming Undone', 'Atarodo', 'Frost: War of the Ashics', 'Petit Ami Parfait', 'Ich geh nirgendwohin', 'The blood we share', 'Na skorosti', 'Hidden Perspective', ""I'm Not Special"", 'Retirement', 'Ya Baada', 'Death Perception', 'Hissa', 'Kaitei hika', 'Petting monster: Kairaku kui makuri', 'Idu Entha Lokavayya', 'El Despenador', 'The Muscovite', '5 weeks', 'Population Zero', 'Se Menea', 'Deal or No Deal', 'Chien perdu', 'H20: Hustlemania IV', '.38 Special', 'Boneless', 'Sathiya Sodhanai', 'Circensi', 'The Symphony of Pansies', 'Love Cycle', 'Death Park: The Beginning', 'A Biography of Great Proportions', 'Tage wie Stunden', 'Shameless Laughter', 'Random Opera Company: Don Pasquale', 'Cliff Cash: Half Way There', 'A.C. Milan - Liverpool FC', 'Dongbaek', 'Quando Se É Jovem', 'Liverpool vs Burnley', 'FMW-E/H20: Destiny', 'Leicester City vs Liverpool', 'Hearts for Jesus', 'Uncharted path']","['Sci-Fi', 'Drama', 'Comedy, Drama, Horror', 'Drama', 'Comedy, Drama, Romance', 'Action', 'Action, Drama', 'Drama', 'Animation', 'Drama', 'Drama', 'Thriller', 'Sci-Fi', 'Drama', 'Horror', 'Drama', 'Comedy, Drama, Family', 'Drama', 'Comedy', 'Action', 'Romance', 'Drama', 'Sport', 'Crime', 'Sci-Fi', 'Comedy', 'Drama', 'Romance', 'Horror', 'Biography, Drama', 'Drama', 'Comedy', 'Music', 'Comedy', 'Drama', 'Sport', 'Sport', 'Action', 'Family', 'Drama']"
199,"[""Don't Look Up"", 'Spider-Man: No Way Home', 'The Matrix Resurrections', 'Encanto', ""The King's Man"", 'Licorice Pizza', 'The Power of the Dog', 'Sing 2', 'The Unforgivable', 'No Time to Die', 'Being the Ricardos', 'Dune: Part One', 'West Side Story', 'The Lost Daughter', 'The Last Duel', 'tick, tick...BOOM!', 'Resident Evil: Welcome to Raccoon City', 'The French Dispatch', 'The Suicide Squad', 'Nightmare Alley', '83', 'Shang-Chi and the Legend of the Ten Rings', 'Minnal Murali', 'Venom: Let There Be Carnage', 'House of Gucci', 'Pushpa: The Rise - Part 1', 'Red Notice', 'Ghostbusters: Afterlife', 'American Underdog', 'Atrangi Re', 'Free Guy', 'Red Rocket', 'Eternals', 'A Boy Called Christmas', 'È stata la mano di Dio', 'Black Widow', 'The Tragedy of Macbeth', ""Ron's Gone Wrong"", 'Wrath of Man', 'Last Looks', 'Last Night in Soho', 'Mass', ""C'mon C'mon"", 'Spencer', 'Swan Song', 'The Green Knight', 'Belfast', 'Old', 'Jungle Cruise', 'Love Hard']","['Comedy, Drama, Sci-Fi', 'Action, Adventure, Fantasy', 'Action, Sci-Fi', 'Animation, Comedy, Drama', 'Action, Adventure, Comedy', 'Comedy, Drama, Romance', 'Drama, Romance, Western', 'Animation, Adventure, Comedy', 'Crime, Drama', 'Action, Adventure, Thriller', 'Biography, Drama, History', 'Action, Adventure, Drama', 'Crime, Drama, Musical', 'Drama', 'Action, Drama, History', 'Biography, Drama, Musical', 'Action, Horror, Sci-Fi', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Crime, Drama, Thriller', 'Biography, Drama, History', 'Action, Adventure, Fantasy', 'Action, Adventure, Comedy', 'Action, Adventure, Sci-Fi', 'Crime, Drama', 'Action, Adventure, Crime', 'Action, Comedy, Thriller', 'Adventure, Comedy, Fantasy', 'Biography, Drama, Sport', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Comedy, Drama', 'Action, Adventure, Fantasy', 'Adventure, Drama, Family', 'Drama', 'Action, Adventure, Sci-Fi', 'Drama, History, Thriller', 'Animation, Adventure, Comedy', 'Action, Crime, Thriller', 'Action, Crime, Mystery', 'Drama, Horror, Mystery', 'Drama', 'Drama', 'Biography, Drama', 'Drama, Romance, Sci-Fi', 'Adventure, Drama, Fantasy', 'Drama', 'Drama, Horror, Mystery', 'Action, Adventure, Comedy', 'Comedy, Romance']"
200,"[""Don't Look Up"", 'Spider-Man: No Way Home', 'The Matrix Resurrections', 'Encanto', ""The King's Man"", 'Licorice Pizza', 'The Power of the Dog', 'Sing 2', 'The Unforgivable', 'No Time to Die', 'Being the Ricardos', 'Dune: Part One', 'West Side Story', 'The Lost Daughter', 'The Last Duel', 'tick, tick...BOOM!', 'Resident Evil: Welcome to Raccoon City', 'The French Dispatch', 'The Suicide Squad', 'Nightmare Alley', '83', 'Shang-Chi and the Legend of the Ten Rings', 'Minnal Murali', 'Venom: Let There Be Carnage', 'House of Gucci', 'Pushpa: The Rise - Part 1', 'Red Notice', 'Ghostbusters: Afterlife', 'American Underdog', 'Atrangi Re', 'Free Guy', 'Red Rocket', 'Eternals', 'A Boy Called Christmas', 'È stata la mano di Dio', 'Black Widow', 'The Tragedy of Macbeth', ""Ron's Gone Wrong"", 'Wrath of Man', 'Last Looks', 'Last Night in Soho', 'Mass', ""C'mon C'mon"", 'Spencer', 'Swan Song', 'The Green Knight', 'Belfast', 'Old', 'Jungle Cruise', 'Love Hard']","['Comedy, Drama, Sci-Fi', 'Action, Adventure, Fantasy', 'Action, Sci-Fi', 'Animation, Comedy, Drama', 'Action, Adventure, Comedy', 'Comedy, Drama, Romance', 'Drama, Romance, Western', 'Animation, Adventure, Comedy', 'Crime, Drama', 'Action, Adventure, Thriller', 'Biography, Drama, History', 'Action, Adventure, Drama', 'Crime, Drama, Musical', 'Drama', 'Action, Drama, History', 'Biography, Drama, Musical', 'Action, Horror, Sci-Fi', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Crime, Drama, Thriller', 'Biography, Drama, History', 'Action, Adventure, Fantasy', 'Action, Adventure, Comedy', 'Action, Adventure, Sci-Fi', 'Crime, Drama', 'Action, Adventure, Crime', 'Action, Comedy, Thriller', 'Adventure, Comedy, Fantasy', 'Biography, Drama, Sport', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Comedy, Drama', 'Action, Adventure, Fantasy', 'Adventure, Drama, Family', 'Drama', 'Action, Adventure, Sci-Fi', 'Drama, History, Thriller', 'Animation, Adventure, Comedy', 'Action, Crime, Thriller', 'Action, Crime, Mystery', 'Drama, Horror, Mystery', 'Drama', 'Drama', 'Biography, Drama', 'Drama, Romance, Sci-Fi', 'Adventure, Drama, Fantasy', 'Drama', 'Drama, Horror, Mystery', 'Action, Adventure, Comedy', 'Comedy, Romance']"
201,"[""Don't Look Up"", 'Spider-Man: No Way Home', 'The Matrix Resurrections', 'Encanto', ""The King's Man"", 'Licorice Pizza', 'The Power of the Dog', 'Sing 2', 'The Unforgivable', 'No Time to Die', 'Being the Ricardos', 'Dune: Part One', 'West Side Story', 'The Lost Daughter', 'The Last Duel', 'tick, tick...BOOM!', 'Resident Evil: Welcome to Raccoon City', 'The French Dispatch', 'The Suicide Squad', 'Nightmare Alley', '83', 'Shang-Chi and the Legend of the Ten Rings', 'Minnal Murali', 'Venom: Let There Be Carnage', 'House of Gucci', 'Pushpa: The Rise - Part 1', 'Red Notice', 'Ghostbusters: Afterlife', 'American Underdog', 'Atrangi Re', 'Free Guy', 'Red Rocket', 'Eternals', 'A Boy Called Christmas', 'È stata la mano di Dio', 'Black Widow', 'The Tragedy of Macbeth', ""Ron's Gone Wrong"", 'Wrath of Man', 'Last Looks', 'Last Night in Soho', 'Mass', ""C'mon C'mon"", 'Spencer', 'Swan Song', 'The Green Knight', 'Belfast', 'Old', 'Jungle Cruise', 'Love Hard']","['Comedy, Drama, Sci-Fi', 'Action, Adventure, Fantasy', 'Action, Sci-Fi', 'Animation, Comedy, Drama', 'Action, Adventure, Comedy', 'Comedy, Drama, Romance', 'Drama, Romance, Western', 'Animation, Adventure, Comedy', 'Crime, Drama', 'Action, Adventure, Thriller', 'Biography, Drama, History', 'Action, Adventure, Drama', 'Crime, Drama, Musical', 'Drama', 'Action, Drama, History', 'Biography, Drama, Musical', 'Action, Horror, Sci-Fi', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Crime, Drama, Thriller', 'Biography, Drama, History', 'Action, Adventure, Fantasy', 'Action, Adventure, Comedy', 'Action, Adventure, Sci-Fi', 'Crime, Drama', 'Action, Adventure, Crime', 'Action, Comedy, Thriller', 'Adventure, Comedy, Fantasy', 'Biography, Drama, Sport', 'Comedy, Drama, Romance', 'Action, Adventure, Comedy', 'Comedy, Drama', 'Action, Adventure, Fantasy', 'Adventure, Drama, Family', 'Drama', 'Action, Adventure, Sci-Fi', 'Drama, History, Thriller', 'Animation, Adventure, Comedy', 'Action, Crime, Thriller', 'Action, Crime, Mystery', 'Drama, Horror, Mystery', 'Drama', 'Drama', 'Biography, Drama', 'Drama, Romance, Sci-Fi', 'Adventure, Drama, Fantasy', 'Drama', 'Drama, Horror, Mystery', 'Action, Adventure, Comedy', 'Comedy, Romance']"
